legId,search_date,flight_date,origin,destination,airline,base_fare,total_fare,is_basic_economy,is_refundable,is_nonstop,distance,seats_remaining,cabin,additional_fees,flight_type
6429234ad9b9c530c40d213fbfd32afe,2022-04-16,2022-04-17,DEN,LGA,Delta||Delta,226.98,267.6,False,False,False,1969.0,1.0,coach||coach,40.62000000000003,Connecting
491ffa12c85c364da86ab9b914ee77c2,2022-04-16,2022-04-17,DEN,LGA,Spirit Airlines||Spirit Airlines,306.0,413.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
61b20d6cc242ef6135dbde35a5c687b7,2022-04-16,2022-04-17,DEN,LGA,JetBlue Airways||JetBlue Airways,407.44,467.2,False,False,False,1948.0,7.0,coach||coach,59.75999999999999,Connecting
84efa46a13c9217e125316bc10a2b6ab,2022-04-16,2022-04-17,DEN,LGA,JetBlue Airways||JetBlue Airways,481.86,541.6,False,False,False,1948.0,6.0,coach||coach,59.74000000000001,Connecting
980776fd71a0fc84b05eda0251c09c6a,2022-04-16,2022-04-17,DEN,LGA,JetBlue Airways||JetBlue Airways,481.86,541.6,False,False,False,1948.0,7.0,coach||coach,59.74000000000001,Connecting
4d51d71c6a9e9033b88e81eec9097cc9,2022-04-16,2022-04-17,DEN,LGA,JetBlue Airways||JetBlue Airways,481.86,541.6,False,False,False,1948.0,7.0,coach||coach,59.74000000000001,Connecting
b17db48ea0e954629d40b381d2799463,2022-04-16,2022-04-17,DEN,LGA,JetBlue Airways||JetBlue Airways,481.86,547.2,False,False,False,1948.0,7.0,coach||coach,65.34000000000003,Connecting
1e38b930cbf7f15b9dc2880ae3ddef20,2022-04-16,2022-04-17,DEN,LGA,Frontier Airlines||Frontier Airlines,516.66,579.01,False,False,False,1969.0,4.0,coach||coach,62.35000000000002,Connecting
ec6108b887c712dd54acaa1b85e0ce22,2022-04-16,2022-04-17,DEN,LGA,United,543.26,598.61,False,False,True,1621.0,1.0,coach,55.35000000000002,Nonstop
2b06064cc6578428d3d4c892c290d55c,2022-04-16,2022-04-17,DEN,MIA,Spirit Airlines||Spirit Airlines,204.0,311.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
af83ab032f5ed2e0d202c15dc74e4383,2022-04-16,2022-04-17,DEN,MIA,United,322.79,361.6,False,False,True,1716.0,9.0,coach,38.81,Nonstop
93d51e2bec10510f34d0ead4af2513c8,2022-04-16,2022-04-17,DEN,MIA,American Airlines,322.79,361.6,False,False,True,1716.0,3.0,coach,38.81,Nonstop
6d15cf7ed4eb79716b212f23899fde69,2022-04-16,2022-04-17,DEN,MIA,American Airlines,322.79,361.6,False,False,True,1716.0,7.0,coach,38.81,Nonstop
6b7610a5e826baaa11aa70defb25005c,2022-04-16,2022-04-17,DEN,MIA,American Airlines||American Airlines,322.79,369.1,False,False,False,1998.0,2.0,coach||coach,46.31,Connecting
8c5662378dae23fabafd9adf8a8425a8,2022-04-16,2022-04-17,DEN,MIA,American Airlines||American Airlines,322.79,369.1,False,False,False,1998.0,2.0,coach||coach,46.31,Connecting
b2ea8fca986a04c95f2f49a0855491bc,2022-04-16,2022-04-17,DEN,MIA,United||United,322.79,370.6,False,False,False,1834.0,4.0,coach||coach,47.81,Connecting
bccc07a9411d86d411c7c2e9fc28e6d8,2022-04-16,2022-04-17,DEN,MIA,United||United,322.79,370.6,False,False,False,1834.0,4.0,coach||coach,47.81,Connecting
66d89cfb617de48a3cd3e055a399a642,2022-04-16,2022-04-17,DEN,MIA,American Airlines||American Airlines,322.79,370.6,False,False,False,1765.0,2.0,coach||coach,47.81,Connecting
4cc319f8574e21d6013e7164ff84ea77,2022-04-16,2022-04-17,DEN,MIA,United||United,322.79,370.6,False,False,False,1834.0,4.0,coach||coach,47.81,Connecting
6974d755febcc3b712588b5ac74b7278,2022-04-16,2022-04-17,DEN,MIA,American Airlines||American Airlines,322.79,370.6,False,False,False,1765.0,4.0,coach||coach,47.81,Connecting
0496dde15aec3ab2eafaf24b9c96b3b9,2022-04-16,2022-04-17,DEN,MIA,Delta||Delta,322.79,370.6,False,False,False,1803.0,1.0,coach||coach,47.81,Connecting
93ba68421c68c5ef921aa135675d6483,2022-04-16,2022-04-17,DEN,MIA,Delta||Delta,322.79,370.6,False,False,False,1803.0,5.0,coach||coach,47.81,Connecting
6e975aefd89174d4da3fd5d442d668c1,2022-04-16,2022-04-17,DEN,MIA,United||United,322.79,370.6,False,False,False,1834.0,9.0,coach||coach,47.81,Connecting
1236daa685c307bcafee22f141e1860a,2022-04-16,2022-04-17,DEN,MIA,American Airlines||American Airlines,322.79,370.6,False,False,False,1765.0,6.0,coach||coach,47.81,Connecting
1a6a33013171ca48ac6dc0f2c0a58aac,2022-04-16,2022-04-17,DEN,MIA,Delta||Delta,322.79,370.6,False,False,False,2196.0,8.0,coach||coach,47.81,Connecting
c62af386eaeb65b0c9ae9ee258aeb396,2022-04-16,2022-04-17,DEN,MIA,Delta||Delta,322.79,370.6,False,False,False,1803.0,5.0,coach||coach,47.81,Connecting
20f0ae76617589aef1aaebdcf9248f2c,2022-04-16,2022-04-17,DEN,MIA,United||United,322.79,370.6,False,False,False,1834.0,4.0,coach||coach,47.81,Connecting
87e2783e2ec825196143411e2ce1327a,2022-04-16,2022-04-17,DEN,MIA,Delta||Delta,322.79,370.6,False,False,False,1803.0,9.0,coach||coach,47.81,Connecting
322521ce11ada918f92bae79e96f3835,2022-04-16,2022-04-17,DEN,MIA,American Airlines||American Airlines,322.79,370.6,False,False,False,1765.0,2.0,coach||coach,47.81,Connecting
4da1b1754c2f72441bc5d51e8339dad1,2022-04-16,2022-04-17,DEN,MIA,American Airlines||American Airlines,322.79,370.6,False,False,False,1765.0,1.0,coach||coach,47.81,Connecting
17e02d22655bfb8eb1c1b27d8342d5c1,2022-04-16,2022-04-17,DEN,MIA,United||United,322.79,370.6,False,False,False,2725.0,2.0,coach||coach,47.81,Connecting
8f6ceb9179777cc37ca8f7c5eb29dfa7,2022-04-16,2022-04-17,DEN,MIA,American Airlines||American Airlines,322.79,370.6,False,False,False,1765.0,5.0,coach||coach,47.81,Connecting
41a971a452ca9dc8d0abf1e3b5221c19,2022-04-16,2022-04-17,DEN,MIA,Delta||Delta,322.79,370.6,False,False,False,1803.0,2.0,coach||coach,47.81,Connecting
8493a9122c859958a5b607a26d5972d2,2022-04-16,2022-04-17,DEN,MIA,Delta||Delta,322.79,370.6,False,False,False,1803.0,1.0,coach||coach,47.81,Connecting
bf7da0cc8868d25d0bb9c24731b8d931,2022-04-16,2022-04-17,DEN,MIA,United||United,322.79,370.6,False,False,False,2725.0,2.0,coach||coach,47.81,Connecting
178dccf8a51a08850c612284f6b0cbeb,2022-04-16,2022-04-17,DEN,MIA,Delta||Delta,322.79,370.6,False,False,False,2295.0,7.0,coach||coach,47.81,Connecting
07e17849e44eb51d8cad89f437bc9ba5,2022-04-16,2022-04-17,DEN,MIA,Delta||Delta,322.79,370.6,False,False,False,2295.0,8.0,coach||coach,47.81,Connecting
d09a2c41d002901023c9d6d41a69d24f,2022-04-16,2022-04-17,DEN,MIA,Delta||Delta,322.79,370.6,False,False,False,2466.0,3.0,coach||coach,47.81,Connecting
50d38d267f3f80ac1ea4788b6130ab8a,2022-04-16,2022-04-17,DEN,MIA,Frontier Airlines,362.22,403.99,False,False,True,1716.0,4.0,coach,41.76999999999998,Nonstop
88f9fc47477d82c6ca2060f7aa6986a8,2022-04-16,2022-04-17,DEN,MIA,Delta||Delta,369.3,420.6,False,False,False,1803.0,4.0,coach||coach,51.30000000000001,Connecting
8391885a5d692f3d5cdf2beb541225a5,2022-04-16,2022-04-17,DEN,MIA,United||United,427.9,489.19,False,False,False,1834.0,5.0,coach||coach,61.29000000000002,Connecting
609c342be11083c285ca7b5b6f11bbe0,2022-04-16,2022-04-17,DEN,MIA,Delta||Delta,441.86,498.6,False,False,False,1803.0,3.0,coach||coach,56.74000000000001,Connecting
0049af7f4363a1742fd80b7b6ad26198,2022-04-16,2022-04-17,DEN,MIA,American Airlines||American Airlines,1977.67,2149.6,False,False,False,1876.0,1.0,coach||first,171.92999999999984,Connecting
be09867bf55a7b98a5f0a6b654524b6b,2022-04-16,2022-04-17,DEN,OAK,Frontier Airlines,101.75,123.98,False,False,True,943.0,4.0,coach,22.230000000000004,Nonstop
be07e66771f258f53b8855657f2c4147,2022-04-16,2022-04-17,DEN,OAK,Delta||Delta,213.95,253.6,False,False,False,968.0,9.0,coach||coach,39.650000000000006,Connecting
3283641dc9f4797a4b5b51fffa41b769,2022-04-16,2022-04-17,DEN,OAK,Delta||Delta,376.74,428.6,False,False,False,968.0,4.0,coach||coach,51.860000000000014,Connecting
6d7a550cf9a19cf31c8a815f8a42432c,2022-04-16,2022-04-17,DEN,OAK,United||Delta,472.55,531.59,False,False,False,1186.0,4.0,coach||coach,59.04000000000002,Connecting
35eb79c1dd79902870e33e02e5cea192,2022-04-16,2022-04-17,DEN,OAK,United||Delta,472.55,531.59,False,False,False,1186.0,2.0,coach||coach,59.04000000000002,Connecting
2ff9fe601834aa9774f7a4bca3537a13,2022-04-16,2022-04-17,DEN,OAK,United||Delta,472.55,537.19,False,False,False,1186.0,4.0,coach||coach,64.64000000000004,Connecting
971df10abc7553943528dc56624710c0,2022-04-16,2022-04-17,DEN,OAK,United||Delta,472.55,537.19,False,False,False,1186.0,2.0,coach||coach,64.64000000000004,Connecting
ccbc77fb93e9bca8161e68bed549a97f,2022-04-16,2022-04-17,DEN,OAK,United||Delta,472.55,537.19,False,False,False,1186.0,2.0,coach||coach,64.64000000000004,Connecting
52754c303f0f736e48f22075d995e67d,2022-04-16,2022-04-17,DEN,OAK,United||Delta||Delta,510.7,582.7,False,False,False,2156.0,1.0,coach||coach||coach,72.00000000000006,Connecting
aec74f68440106514f55a8ea42fe38d7,2022-04-16,2022-04-17,DEN,OAK,Delta||Delta,544.19,608.6,False,False,False,968.0,1.0,coach||coach,64.40999999999997,Connecting
58d2d3867f2ea8b7a54ab9e0c7b705c1,2022-04-16,2022-04-17,DEN,OAK,United||Alaska Airlines||Alaska Airlines,867.9,961.09,False,False,False,2226.0,3.0,coach||coach||coach,93.19000000000005,Connecting
ff25956eb4fcc8e1dc5c2257fea8c648,2022-04-16,2022-04-17,DEN,OAK,United||Alaska Airlines||Alaska Airlines,1025.48,1136.09,False,False,False,1807.0,7.0,coach||coach||coach,110.6099999999999,Connecting
fe5e1347be10854c34364bdfb571615a,2022-04-16,2022-04-17,DEN,ORD,United,213.95,244.6,False,False,True,903.0,9.0,coach,30.650000000000006,Nonstop
9504163b3f4b9828f69ee366e6fb4968,2022-04-16,2022-04-17,DEN,ORD,American Airlines||American Airlines,213.95,252.1,False,False,False,1938.0,3.0,coach||coach,38.150000000000006,Connecting
7345e8de46da94924a56b642f4c40b0a,2022-04-16,2022-04-17,DEN,ORD,American Airlines||American Airlines,213.95,252.1,False,False,False,1938.0,1.0,coach||coach,38.150000000000006,Connecting
96eb94c6831f410ec43a7987ea375e9b,2022-04-16,2022-04-17,DEN,ORD,American Airlines||American Airlines,213.95,252.1,False,False,False,1938.0,1.0,coach||coach,38.150000000000006,Connecting
8bb0104aa1a0e9f7655385d6f4488cb8,2022-04-16,2022-04-17,DEN,ORD,Delta||Delta,213.95,253.6,False,False,False,1382.0,3.0,coach||coach,39.650000000000006,Connecting
d16f7c7adbd1b67beb06cec9a56cb796,2022-04-16,2022-04-17,DEN,ORD,Delta||Delta,213.95,253.6,False,False,False,1382.0,8.0,coach||coach,39.650000000000006,Connecting
dcb4bceb34ec7e8015e314edef6f797b,2022-04-16,2022-04-17,DEN,ORD,Delta||Delta,213.95,253.6,False,False,False,1631.0,9.0,coach||coach,39.650000000000006,Connecting
6e4bb1582887be58e26b5a3054291e59,2022-04-16,2022-04-17,DEN,ORD,Delta||Delta,213.95,253.6,False,False,False,1807.0,5.0,coach||coach,39.650000000000006,Connecting
b5e8e8d3c18f1ce1de7142cc333c4726,2022-04-16,2022-04-17,DEN,ORD,Delta||Delta,213.95,253.6,False,False,False,1382.0,9.0,coach||coach,39.650000000000006,Connecting
72fcf9617975f526455545116434fb81,2022-04-16,2022-04-17,DEN,ORD,Delta||Delta,213.95,253.6,False,False,False,1631.0,6.0,coach||coach,39.650000000000006,Connecting
e0d3c37574731deb2ca269d237f1d2a3,2022-04-16,2022-04-17,DEN,ORD,American Airlines||American Airlines,213.95,253.6,False,False,False,1740.0,1.0,coach||coach,39.650000000000006,Connecting
40041b643db06f13595bf3ae5248a507,2022-04-16,2022-04-17,DEN,ORD,Delta||Delta,213.95,253.6,False,False,False,1807.0,4.0,coach||coach,39.650000000000006,Connecting
3b171b9a4137bfe3213156202def07b6,2022-04-16,2022-04-17,DEN,ORD,Spirit Airlines||Spirit Airlines,176.0,283.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
5884d3649310c2e8b5cbe2e9948b59e3,2022-04-16,2022-04-17,DEN,ORD,Delta||Delta,273.49,317.6,False,False,False,1807.0,1.0,coach||coach,44.110000000000014,Connecting
18600cc44a81ee783d1f8c3a99f4b19c,2022-04-16,2022-04-17,DEN,ORD,United,310.7,348.6,False,False,True,903.0,1.0,coach,37.900000000000034,Nonstop
df37319c8e3a148e95555788b3a84218,2022-04-16,2022-04-17,DEN,ORD,American Airlines||American Airlines,305.12,351.6,False,False,False,1740.0,4.0,coach||coach,46.48000000000002,Connecting
dad2828156d9ba735a613504812efd92,2022-04-16,2022-04-17,DEN,ORD,United||United,310.7,357.6,False,False,False,1809.0,1.0,coach||coach,46.900000000000034,Connecting
f393c3dc3258bb9e486482ea01b63277,2022-04-16,2022-04-17,DEN,ORD,Frontier Airlines,320.36,358.99,False,False,True,903.0,4.0,coach,38.629999999999995,Nonstop
910cc4bafa52ab234daaee118f907c79,2022-04-16,2022-04-17,DEN,ORD,United,366.51,408.6,False,False,True,903.0,1.0,coach,42.09000000000003,Nonstop
023060869ce942a0b4dfbbc8ec01f7b8,2022-04-16,2022-04-17,DEN,ORD,United||United,427.9,489.19,False,False,False,1740.0,9.0,coach||coach,61.29000000000002,Connecting
f2d4f290d53f268177a2a0b657ef4a1b,2022-04-16,2022-04-17,DEN,ORD,United,450.23,498.6,False,False,True,903.0,2.0,coach,48.370000000000005,Nonstop
4f4b541a847a06cf51da8ae33b7e2347,2022-04-16,2022-04-17,DEN,ORD,United,450.23,498.6,False,False,True,903.0,3.0,coach,48.370000000000005,Nonstop
ace9e57abb0bc5918489e3af9e8f06f0,2022-04-16,2022-04-17,DEN,ORD,United,450.23,498.6,False,False,True,903.0,1.0,coach,48.370000000000005,Nonstop
82352b9063cd1e7277dd318da428ec4b,2022-04-16,2022-04-17,DEN,ORD,United||United,443.72,506.2,False,False,False,904.0,5.0,coach||coach,62.47999999999996,Connecting
98e7ffa03dad65a6ab2e6bec39f06711,2022-04-16,2022-04-17,DEN,ORD,Frontier Airlines||Frontier Airlines,460.84,519.0,False,False,False,2118.0,4.0,coach||coach,58.160000000000025,Connecting
3cbbaa756d5fc73633587e4cbb642a86,2022-04-16,2022-04-17,DEN,ORD,American Airlines,551.63,607.6,False,False,True,903.0,1.0,coach,55.97000000000003,Nonstop
49001eca133a762ad0a0061e5f744bf6,2022-04-16,2022-04-17,DEN,ORD,United,552.56,608.6,False,False,True,903.0,2.0,coach,56.04000000000008,Nonstop
bbb801d25d49979d22cab7fcd7b35c66,2022-04-16,2022-04-17,DEN,ORD,United||United,552.56,617.6,False,False,False,2067.0,5.0,coach||coach,65.04000000000008,Connecting
a1eca2e171dfa29a570ebb04543b5595,2022-04-16,2022-04-17,DEN,ORD,United||Alaska Airlines,1460.47,1593.61,False,False,False,2552.0,1.0,coach||coach,133.13999999999987,Connecting
996daa59a63aa2d0e0e468d31e3d61fe,2022-04-16,2022-04-17,DEN,ORD,United,1663.26,1802.61,False,False,True,903.0,1.0,first,139.3499999999999,Nonstop
2ea249f5d48a0e9eceadd99feafc3028,2022-04-16,2022-04-17,DEN,ORD,United||Alaska Airlines,2120.93,2303.6,False,False,False,2558.0,7.0,coach||coach,182.67000000000007,Connecting
f40c71858c9f35d4acedf2e8ef603dd1,2022-04-16,2022-04-17,DEN,PHL,Frontier Airlines,120.36,143.99,False,False,True,1567.0,4.0,coach,23.63000000000001,Nonstop
bf1efcc567554c32452de69fea90d6b1,2022-04-16,2022-04-17,DEN,PHL,Spirit Airlines||Spirit Airlines,238.0,345.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
f16e04d445c8ecf4f8199fb5b4f2ca90,2022-04-16,2022-04-17,DEN,PHL,United,322.79,361.6,False,False,True,1567.0,4.0,coach,38.81,Nonstop
4769081e108874619e796072d0fabb38,2022-04-16,2022-04-17,DEN,PHL,American Airlines,322.79,361.6,False,False,True,1567.0,7.0,coach,38.81,Nonstop
47a12de260565ed45e8ca610fd125d94,2022-04-16,2022-04-17,DEN,PHL,United,322.79,361.6,False,False,True,1567.0,9.0,coach,38.81,Nonstop
7bb7b14da4da5be10af1c03f4bc085e0,2022-04-16,2022-04-17,DEN,PHL,American Airlines||American Airlines,322.79,369.1,False,False,False,1795.0,4.0,coach||coach,46.31,Connecting
eb6da8577e160763e3841a06a5846374,2022-04-16,2022-04-17,DEN,PHL,Delta||Delta,322.79,370.6,False,False,False,1589.0,8.0,coach||coach,47.81,Connecting
94ef0ca49815f9d0cda36b097488952a,2022-04-16,2022-04-17,DEN,PHL,Delta||Delta,322.79,370.6,False,False,False,1671.0,2.0,coach||coach,47.81,Connecting
c6b5e16b1fe040a37af95596b694cbf9,2022-04-16,2022-04-17,DEN,PHL,United||United,322.79,370.6,False,False,False,2205.0,2.0,coach||coach,47.81,Connecting
32bf4bd81057e5c62408bba0da66f47a,2022-04-16,2022-04-17,DEN,PHL,Delta||Delta,322.79,370.6,False,False,False,1671.0,4.0,coach||coach,47.81,Connecting
46f044b417183c119a46dd8ffa723abf,2022-04-16,2022-04-17,DEN,PHL,Delta||Delta,375.81,427.6,False,False,False,1589.0,2.0,coach||coach,51.79000000000002,Connecting
6bbf88b59b3c55e8b146cfb613ce816f,2022-04-16,2022-04-17,DEN,PHL,American Airlines||American Airlines,384.19,436.6,False,False,False,1948.0,2.0,coach||coach,52.410000000000025,Connecting
560c2512f98461650303b5d6f84518b0,2022-04-16,2022-04-17,DEN,PHL,JetBlue Airways||JetBlue Airways,495.81,556.6,False,False,False,2043.0,7.0,coach||coach,60.79000000000002,Connecting
a04cbbc03877bb2544fdf26783ca93d9,2022-04-16,2022-04-17,DEN,PHL,Delta||Delta,525.58,588.6,False,False,False,1874.0,5.0,coach||coach,63.01999999999998,Connecting
e74caab65ea1b3901fc05ab4ebecd470,2022-04-16,2022-04-17,DEN,PHL,Delta||Delta,525.58,588.6,False,False,False,1874.0,3.0,coach||coach,63.01999999999998,Connecting
0ea1ba78dfbeff93c192a8bc0dc92919,2022-04-16,2022-04-17,DEN,PHL,Frontier Airlines||Frontier Airlines,549.22,614.01,False,False,False,1874.0,4.0,coach||coach,64.78999999999996,Connecting
a9457939832c0a93e3e2345e42739ac3,2022-04-16,2022-04-17,DEN,PHL,Frontier Airlines||Frontier Airlines,549.22,619.61,False,False,False,1908.0,4.0,coach||coach,70.38999999999999,Connecting
b08e8d45d40e2d461ee4daa72d8715d2,2022-04-16,2022-04-17,DEN,PHL,United||United,612.09,681.6,False,False,False,1718.0,9.0,coach||coach,69.50999999999999,Connecting
1a6f4d6c7b209943f95984acb4ea7f7f,2022-04-16,2022-04-17,DEN,SFO,Frontier Airlines,138.96,163.98,False,False,True,954.0,4.0,coach,25.019999999999982,Nonstop
932cc5656bfd3ef4e3bcf60f1b1facca,2022-04-16,2022-04-17,DEN,SFO,Delta||Delta,213.95,253.6,False,False,False,979.0,9.0,coach||coach,39.650000000000006,Connecting
a022025f9a0c64d12ef0a4c656455fd7,2022-04-16,2022-04-17,DEN,SFO,Delta||Delta,213.95,253.6,False,False,False,2279.0,2.0,coach||coach,39.650000000000006,Connecting
a197eff8284b6c12ec71e0f23c01a0c2,2022-04-16,2022-04-17,DEN,SFO,Delta||Delta,273.49,317.6,False,False,False,979.0,3.0,coach||coach,44.110000000000014,Connecting
a3086ab391dd2d862ef82887a0aabc3f,2022-04-16,2022-04-17,DEN,SFO,United||United,282.79,327.6,False,False,False,1187.0,2.0,coach||coach,44.81,Connecting
34f81b1dc146d0b154ef1e394bd9c5fa,2022-04-16,2022-04-17,DEN,SFO,United,320.0,358.6,False,False,True,954.0,1.0,coach,38.60000000000002,Nonstop
c54ff6cfb1e157f56756dd2f8e884b33,2022-04-16,2022-04-17,DEN,SFO,United||United,320.0,367.6,False,False,False,1187.0,1.0,coach||coach,47.60000000000002,Connecting
a9d23b21995078913c05a8ce5fe7b882,2022-04-16,2022-04-17,DEN,SFO,Delta||Delta,320.0,367.6,False,False,False,1187.0,2.0,coach||coach,47.60000000000002,Connecting
b02776322bea838f1a17c5c0463205ff,2022-04-16,2022-04-17,DEN,SFO,Delta||Delta,320.0,367.6,False,False,False,1187.0,1.0,coach||coach,47.60000000000002,Connecting
231ae95ec071cf901fec35f631b4f904,2022-04-16,2022-04-17,DEN,SFO,American Airlines||American Airlines,321.86,369.6,False,False,False,1242.0,1.0,coach||coach,47.74000000000001,Connecting
465e96c7ca4794bcbdb356fed9085103,2022-04-16,2022-04-17,DEN,SFO,United,385.12,428.6,False,False,True,954.0,1.0,coach,43.48000000000002,Nonstop
7348403fc6836fe8c470562875e27efd,2022-04-16,2022-04-17,DEN,SFO,United,385.12,428.6,False,False,True,954.0,2.0,coach,43.48000000000002,Nonstop
504fd52523c83422d5ad9137cb8f27aa,2022-04-16,2022-04-17,DEN,SFO,American Airlines||American Airlines,396.28,449.6,False,False,False,1242.0,1.0,coach||coach,53.32000000000005,Connecting
dd0eec084b2ce816a6ff71f3459d0956,2022-04-16,2022-04-17,DEN,SFO,United||United,398.14,451.6,False,False,False,1187.0,2.0,coach||coach,53.460000000000036,Connecting
70b9d00c60c79cd566800eee602e91ce,2022-04-16,2022-04-17,DEN,SFO,United,468.84,518.6,False,False,True,954.0,1.0,coach,49.76000000000005,Nonstop
da3bef6ffa8f432ef308ae66b35f5ec1,2022-04-16,2022-04-17,DEN,SFO,United,468.84,518.6,False,False,True,954.0,1.0,coach,49.76000000000005,Nonstop
6bd9daa1daa0d57f09d8562426671ca0,2022-04-16,2022-04-17,DEN,SFO,United,468.84,518.6,False,False,True,954.0,1.0,coach,49.76000000000005,Nonstop
b25bc3ca6eabb5000de88f999c03f1c4,2022-04-16,2022-04-17,DEN,SFO,United,468.84,518.6,False,False,True,954.0,1.0,coach,49.76000000000005,Nonstop
ab4816da09ffae5ef144696358b840af,2022-04-16,2022-04-17,DEN,SFO,United||United,468.84,527.6,False,False,False,1187.0,2.0,coach||coach,58.76000000000005,Connecting
7bf2521ab8ba937ac720f2b7c1766902,2022-04-16,2022-04-17,DEN,SFO,United||Alaska Airlines,507.91,569.6,False,False,False,2267.0,5.0,coach||coach,61.69,Connecting
726d7ce3ef43028938d44e3f18d90a9a,2022-04-16,2022-04-17,DEN,SFO,United,580.47,638.61,False,False,True,954.0,1.0,coach,58.139999999999986,Nonstop
256e84d8cd41d3bb59af087d6b75495f,2022-04-16,2022-04-17,DEN,SFO,United,580.47,638.61,False,False,True,954.0,1.0,coach,58.139999999999986,Nonstop
3cff69d5f780c4bc2a799c71db3f760d,2022-04-16,2022-04-17,DEN,SFO,Alaska Airlines||Alaska Airlines,625.12,695.6,False,False,False,1187.0,1.0,coach||coach,70.48000000000002,Connecting
b69efd69f7892a0cd39be6e72e039815,2022-04-16,2022-04-17,DEN,SFO,United||Alaska Airlines,705.11,787.19,False,False,False,2267.0,7.0,coach||coach,82.08000000000004,Connecting
9527043c91ff2d53cd99405c702f9c69,2022-04-16,2022-04-17,DFW,ATL,Frontier Airlines,141.75,166.98,False,False,True,725.0,4.0,coach,25.22999999999999,Nonstop
aacf47e534086aba832da71665abe31f,2022-04-16,2022-04-17,DFW,ATL,Spirit Airlines,112.0,168.59,False,False,True,,0.0,coach,56.59,Nonstop
cc8ca67c864e64036cdb5f945c71ea88,2022-04-16,2022-04-17,DFW,ATL,American Airlines,174.88,202.6,False,False,True,725.0,2.0,coach,27.72,Nonstop
74b8aaff63d63fc1b69211fb15b53c98,2022-04-16,2022-04-17,DFW,ATL,American Airlines,174.88,202.6,False,False,True,725.0,3.0,coach,27.72,Nonstop
31c11d5e820509eae5b11d33eb82755f,2022-04-16,2022-04-17,DFW,ATL,American Airlines,174.88,202.6,False,False,True,725.0,7.0,coach,27.72,Nonstop
c794649005bfa892bb9560dba26aa940,2022-04-16,2022-04-17,DFW,ATL,American Airlines,174.88,202.6,False,False,True,725.0,7.0,coach,27.72,Nonstop
504695d63de8666678ed027103facd92,2022-04-16,2022-04-17,DFW,ATL,American Airlines,174.88,202.6,False,False,True,725.0,7.0,coach,27.72,Nonstop
79786601dd95faf7e800655b94fe0f11,2022-04-16,2022-04-17,DFW,ATL,United||United,174.88,211.6,False,False,False,924.0,1.0,coach||coach,36.72,Connecting
62dc457fcfc5a7ce2056c8825ead2033,2022-04-16,2022-04-17,DFW,ATL,United||United,174.88,211.6,False,False,False,924.0,1.0,coach||coach,36.72,Connecting
8b71f4172fff1451b9afb6cdfca6baac,2022-04-16,2022-04-17,DFW,ATL,United||United,174.88,211.6,False,False,False,924.0,4.0,coach||coach,36.72,Connecting
4e2ca1c652abc47b90972bf08a435277,2022-04-16,2022-04-17,DFW,ATL,United||United,174.88,211.6,False,False,False,924.0,4.0,coach||coach,36.72,Connecting
d762eb8f12227e7ab6e5d97c7866f461,2022-04-16,2022-04-17,DFW,ATL,United||United,174.88,211.6,False,False,False,924.0,5.0,coach||coach,36.72,Connecting
0ebfdaf8d0ad76abf0c1361738acd2bd,2022-04-16,2022-04-17,DFW,ATL,Delta,221.4,252.61,False,False,True,725.0,3.0,coach,31.210000000000008,Nonstop
f219c3196d53ba292d32b8d0e1286677,2022-04-16,2022-04-17,DFW,ATL,Delta,221.4,252.61,False,False,True,725.0,3.0,coach,31.210000000000008,Nonstop
427722308109ebdf6bb79dd216b9ff79,2022-04-16,2022-04-17,DFW,ATL,American Airlines,227.91,259.6,False,False,True,725.0,7.0,coach,31.690000000000026,Nonstop
356546c1c702a5ea6f7e545be536559d,2022-04-16,2022-04-17,DFW,ATL,Frontier Airlines||Frontier Airlines,232.92,273.99,False,False,False,1857.0,4.0,coach||coach,41.07000000000002,Connecting
be2423b89bcc0431309327926a8e7976,2022-04-16,2022-04-17,DFW,ATL,Delta,245.58,278.6,False,False,True,725.0,2.0,coach,33.02000000000001,Nonstop
4784db32d4f0c6e6d79faa14e9808b09,2022-04-16,2022-04-17,DFW,ATL,Delta,245.58,278.6,False,False,True,725.0,7.0,coach,33.02000000000001,Nonstop
a6706dc6ae198c5f1b516d386cae64c7,2022-04-16,2022-04-17,DFW,ATL,Delta,245.58,278.6,False,False,True,725.0,2.0,coach,33.02000000000001,Nonstop
50ee4a37bc78a8f16d1b6caf49667134,2022-04-16,2022-04-17,DFW,ATL,Delta,245.58,278.6,False,False,True,725.0,1.0,coach,33.02000000000001,Nonstop
a3640d09b8cf43d027beb01de73014b4,2022-04-16,2022-04-17,DFW,ATL,Spirit Airlines||Spirit Airlines,232.0,339.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
f9cd8135ed7abdc1d76d356fd2ba8252,2022-04-16,2022-04-17,DFW,ATL,Spirit Airlines||Spirit Airlines,232.0,339.58,False,False,False,,0.0,coach||coach,107.57999999999998,Connecting
ba4ee938a0b57ae8a5e7b42c16b79aa1,2022-04-16,2022-04-17,DFW,ATL,Delta,329.3,368.6,False,False,True,725.0,2.0,coach,39.30000000000001,Nonstop
